id	externalId	latitude	longitude	city	postalCode	address	street	phone	open24h	mcDrive	open24h	wlan	coupons	toggo	mcCafe	closedFrom	closedTo	seoURL	wednesday	sunday	thursday	friday	tuesday	saturday	monday	name1	name2
519	687	50.998389214	12.4085301018	Lödla	04617	Altenburg, Oberlödla	Lödlaer Chaussee 4b	+49 3447 836077	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/loedla-loedlaer-chaussee-4b	07:30 - 00:00	09:00 - 00:00	07:30 - 00:00	07:30 - 03:00	07:30 - 00:00	07:30 - 04:00	07:30 - 00:00	McDonald's Restaurant	Gerd Vogel Systemgastronomie
775	977	53.5706377533	10.1438219338	Hamburg	22043	Hamburg, Barsbüttelerstr.	Barsbütteler Str. 45	+49 40 65390014	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/hamburg-barsbuetteler-str-45	09:00 - 00:00	09:00 - 00:00	09:00 - 00:00	09:00 - 01:00	09:00 - 00:00	09:00 - 01:00	09:00 - 00:00	McDonald's Restaurant	Michael Kaup Systemgastronomie e.K. Barsbütteler Str. 45
2567	1061	52.4696481895	13.3712811171	Berlin	12103	Berlin, Alboinstr.	Alboinstr. 4	+49 30 76008712	True	True	True	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/berlin-alboinstr-4	24h	24h	24h	24h	24h	24h	24h	McDonald's Restaurant	McDonald's Deutschland LLC
3079	1609	51.10326	6.53131	Jüchen	41363	Jüchen, Neusserstr.	Neusser Str. 204	+49 2165 1709883	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/juechen-neusser-str-204	07:00 - 01:00	09:00 - 01:00	07:00 - 01:00	07:00 - 05:00	07:00 - 01:00	07:00 - 05:00	07:00 - 01:00	McDonald's Restaurant	CFR Kommanditgesellschaft
4103	1681	53.5047458768	10.0901321195	Hamburg	22113	Hamburg, Amandus-Stubbe-Straße	Amandus-Stubbe-Str. 8	+49 40 41928545	False	True	False	False	True	False	True	None	None	https://www.mcdonalds.de/restaurant/hamburg-amandus-stubbe-str-8	07:00 - 00:00	09:00 - 00:00	07:00 - 00:00	07:00 - 00:00	07:00 - 00:00	07:00 - 00:00	07:00 - 00:00	McDonald's Restaurant	Michael Kaup Systemgastronomie e.K. Amandus-Stubbe-Straße 8
8	12	50.9284368821	6.94217606878	Köln	50674	Köln, Barbarossaplatz	Barbarossaplatz 1	+49 221 212811	False	False	False	True	True	False	True	None	None	https://www.mcdonalds.de/restaurant/koeln-barbarossaplatz-1	06:00 - 05:00	06:00 - 05:00	06:00 - 05:00	06:00 - 05:59	06:00 - 05:00	06:00 - 05:59	06:00 - 05:00	McDonald's Restaurant	McDonald's Deutschland LLC
264	406	51.6928115261	9.98959935807	Northeim	37154	Northeim	Von Menzel Str. 6	+49 5551 66841	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/northeim-von-menzel-str-6	07:00 - 00:00	09:00 - 00:00	07:00 - 00:00	07:00 - 05:00	07:00 - 00:00	07:00 - 05:00	07:00 - 00:00	McDonald's Restaurant	Restaurantbetriebe Uwe Süshardt
520	688	51.4637023266	11.9073675387	Teutschenthal	06179	Angersdorf, An der Lauchstädte	An der Lauchstädter Str. 5	+49 345 6131922	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/angersdorf-an-der-lauchstaedter-str-5	07:00 - 01:00	07:00 - 01:00	07:00 - 01:00	07:00 - 01:00	07:00 - 01:00	07:00 - 01:00	07:00 - 01:00	McDonald's Restaurant	Mike Kraft Systemgastronomie e. K.
776	978	51.1614700908	7.00389963341	Solingen	42697	Solingen, Hauptbahnhof	Bahnstr. 26	+49 212 2641880	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/solingen-bahnstr-26	08:00 - 01:00	09:00 - 01:00	08:00 - 01:00	08:00 - 04:00	08:00 - 01:00	08:00 - 04:00	08:00 - 01:00	McDonald's Restaurant	Wolny Familienrestaurant GmbH
2568	1062	48.5639659141	11.2889180528	Schrobenhausen	86529	Schrobenhausen, Rinderhofer Br	Rinderhofer Breite 3	+49 8252 810370	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/schrobenhausen-rinderhofer-breite-3	08:00 - 01:00	08:00 - 01:00	08:00 - 01:00	08:00 - 02:00	08:00 - 01:00	08:00 - 02:00	08:00 - 01:00	McDonald's Restaurant	Günter Liebhart
2824	1342	53.0487050185	8.62916548013	Delmenhorst	27749	Delmenhorst, Langestr.	Lange Str. 27	+49 4221 4901363	False	False	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/delmenhorst-lange-str-27	09:00 - 20:00	12:00 - 20:00	09:00 - 20:00	09:00 - 20:00	09:00 - 20:00	09:00 - 20:00	09:00 - 20:00	McDonald's Restaurant	Breitkopf GmbH
3080	1610	52.2657486984	9.07128009167	Bückeburg	31675	Bückeburg, Kreuzbreite	Kreuzbreite 21	+49 5722 2887977	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/bueckeburg-kreuzbreite-21	08:00 - 01:00	08:00 - 01:00	08:00 - 01:00	08:00 - 01:00	08:00 - 01:00	08:00 - 01:00	08:00 - 01:00	McDonald's Restaurant	Randolf Harms Systemgastronomie GmbH
4104	1712	52.2540265403	10.6543651894	Cremlingen	38162	Cremlingen, Im Moorbusche	Im Moorbusche	+49 5306 9309051	False	True	False	False	True	False	True	None	None	https://www.mcdonalds.de/restaurant/cremlingen-im-moorbusche	07:00 - 00:00	08:00 - 23:00	07:00 - 00:00	07:00 - 02:00	07:00 - 00:00	07:00 - 02:00	07:00 - 00:00	McDonald's Restaurant	Bredberg Kölu GmbH & Co. KG
265	407	49.3088989805	12.0985726629	Schwandorf	92421	Schwandorf	Max-Planck-Str. 10	+49 9431 56302	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/schwandorf-max-planck-str-10	08:00 - 00:00	08:00 - 00:00	08:00 - 00:00	08:00 - 01:00	08:00 - 00:00	08:00 - 01:00	08:00 - 00:00	McDonald's Restaurant	Systemgastronomie Günther Homm
521	689	50.5142206749	10.7522611128	Schleusingen	98553	Schleusingen, Kurhausstr. 1	Kurhausstr. 1	+49 36841 31620	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/schleusingen-kurhausstr-1	09:00 - 00:00	09:00 - 00:00	09:00 - 00:00	09:00 - 00:00	09:00 - 00:00	09:00 - 00:00	09:00 - 00:00	McDonald's Restaurant	Uwe Kurth Restaurantbetriebsgesellschaft mbH
777	979	48.8225980279	8.29553413456	Gaggenau	76571	Gaggenau, Murtalstr.	Murgtalstr. 1	+49 7225 985225	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/gaggenau-murgtalstr-1	08:00 - 01:00	08:00 - 01:00	08:00 - 01:00	08:00 - 04:00	08:00 - 01:00	08:00 - 04:00	08:00 - 01:00	McDonald's Restaurant	McDonald's Restaurant Hans Braun Systemgastronomie "e.K."
2569	1063	47.6645806878	9.57821805655	Tettnang	88069	Tettnang, Dr. Klein Str.	Dr.-Klein-Str. 7	+49 7542 953730	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/tettnang-dr-klein-str-7	07:00 - 00:00	08:00 - 00:00	07:00 - 00:00	07:00 - 02:00	07:00 - 00:00	07:00 - 02:00	07:00 - 00:00	McDonald's Restaurant	Andreas Fehr Tettnang GmbH & Co. KG
2825	1343	49.0383208515	8.68920400895	Bretten	75015	Bretten, Alexanderstr.	Alexanderstr. 1	+49 7252 504794	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/bretten-alexanderstr-1	09:00 - 01:00	09:00 - 01:00	09:00 - 01:00	09:00 - 05:00	09:00 - 01:00	09:00 - 05:00	09:00 - 01:00	McDonald's Restaurant	Leander Schnell Bretten KG
3081	1611	51.0650810687	13.8954143666	Dresden	01328	Dresden-Weissig, Prießnitzaue	An der Prießnitzaue 1a	+49 351 21760196	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/dresden-an-der-priessnitzaue-1a	09:00 - 23:00	09:00 - 23:00	09:00 - 23:00	09:00 - 00:00	09:00 - 23:00	09:00 - 00:00	09:00 - 23:00	McDonald's Restaurant	Willy Dany Restaurantbetriebsgesellschaft mbH & Co. Service KG
4105	1718	50.8988432762	14.7843405907	Zittau	02763	Zittau, Äußere Weberstraße	Äußere Weberstraße 83	+49 3583 5156801	False	True	False	False	True	False	False	None	None	https://www.mcdonalds.de/restaurant/zittau-aeussere-weberstrasse-83	07:00 - 00:00	09:00 - 00:00	07:00 - 00:00	07:00 - 01:00	07:00 - 00:00	07:00 - 01:00	07:00 - 00:00	McDonald's Restaurant	Willy Dany Restaurantbetriebsgesellschaft mbH & Co. Service KG
10	17	48.128205	11.6005604	München	81667	München, Weissenburger Str.	Weissenburger Str. 36	+49 89 44718801	False	False	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/muenchen-weissenburger-str-36	08:00 - 01:00	09:00 - 01:00	08:00 - 01:00	08:00 - 03:00	08:00 - 01:00	08:00 - 03:00	08:00 - 01:00	McDonald's Restaurant	McDonald's Deutschland LLC
266	408	48.7470971602	11.4667823274	Ingolstadt	85053	Ingolstadt, Eriagstr.	Eriagstr. 1	+49 841 940142	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/ingolstadt-eriagstr-1	07:00 - 01:00	09:00 - 01:00	07:00 - 02:00	07:00 - 04:00	07:00 - 01:00	07:00 - 04:00	07:00 - 01:00	McDonald's Restaurant	Prinz von Hessen Restaurant-Gastronomie KG
522	691	53.6083068521	10.1900960887	Hamburg	22143	Hamburg, Sieker Landstr.	Sieker Landstr. 126	+49 40 6779502	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/hamburg-sieker-landstr-126	07:00 - 01:00	08:00 - 01:00	07:00 - 01:00	07:00 - 03:00	07:00 - 01:00	07:00 - 03:00	07:00 - 01:00	McDonald's Restaurant	Michael Kaup Systemgastronomie GmbH
778	981	51.1473936322	8.03232416563	Lennestadt	57368	Lennestadt, Elsperstraße	Elsper Str. 42	+49 2721 200133	False	True	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/lennestadt-elsper-str-42	08:00 - 00:00	08:00 - 00:00	08:00 - 00:00	08:00 - 03:00	08:00 - 00:00	08:00 - 03:00	08:00 - 00:00	McDonald's Restaurant	M.D.M. Vogler KG
2570	1064	51.976579	9.27799495859	Bad Pyrmont	31812	Bad Pyrmont, Siemensstr.	Siemensstr. 2	+49 5281 969720	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/bad-pyrmont-siemensstr-2	09:00 - 00:00	09:00 - 00:00	09:00 - 00:00	09:00 - 03:00	09:00 - 00:00	09:00 - 03:00	09:00 - 00:00	McDonald's Restaurant	Systemgastronomie Bad Pyrmont Maike Neuenroth e. K.
2826	1344	50.536818927	8.53729903835	Wetzlar	35578	Wetzlar, Hörnsheimer Eck (Real	Hörnsheimer Eck 2-4	+49 6441 8970107	False	False	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/wetzlar-hoernsheimer-eck-2-4	10:00 - 22:00	11:00 - 21:00	10:00 - 22:00	10:00 - 22:00	10:00 - 22:00	11:00 - 21:00	10:00 - 22:00	McDonald's Restaurant	Stark Restaurant GmbH & Co. KG
3082	1612	48.536779	9.285013	Metzingen	72555	Metzingen, Ulmerstr. 15	Ulmer Str. 15	+49 7123 9102480	False	True	False	True	True	False	True	None	None	https://www.mcdonalds.de/restaurant/metzingen-ulmer-str-15	08:00 - 01:00	09:00 - 01:00	08:00 - 01:00	08:00 - 03:00	08:00 - 01:00	07:00 - 03:00	08:00 - 01:00	McDonald's Restaurant	Sapper Gastronomiebetriebe e.K.
11	19	48.1491790845	11.5628266963	München	80333	München, Augustenstr.	Augustenstr. 53	+49 89 54212820	False	False	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/muenchen-augustenstr-53	10:00 - 01:00	10:00 - 01:00	10:00 - 01:00	10:00 - 03:00	10:00 - 01:00	10:00 - 03:00	10:00 - 01:00	McDonald's Restaurant	Reisert Restaurant GmbH
267	409	52.2626671619	8.07078126339	Osnabrück	49084	Osnabrück, Hannoversche Str.	Hannoversche Str. 45	+49 541 571133	True	True	True	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/osnabrueck-hannoversche-str-45	24h	24h	24h	24h	24h	24h	24h	McDonald's Restaurant	Systemgastronomie Christian Eckstein GmbH & Co. KG
523	692	51.2172908	6.8233553	Düsseldorf	40231	Düsseldorf, Königsbergerstr.	Königsberger Str. 23	+49 211 7370491	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/duesseldorf-koenigsberger-str-23	07:00 - 02:00	07:00 - 02:00	07:00 - 02:00	24h	07:00 - 02:00	24h	07:00 - 02:00	McDonald's Restaurant	GT. Fischer Familienrestaurant e.K.
779	982	47.7658189583	11.3589589609	Penzberg	82377	Penzberg, Seeshaupterstr.	Seeshaupterstr. 56	+49 8856 803613	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/penzberg-seeshaupterstr-56	07:00 - 00:00	07:00 - 00:00	07:00 - 00:00	07:00 - 01:00	07:00 - 00:00	07:00 - 01:00	07:00 - 00:00	McDonald's Restaurant	Heinritzi GmbH & Co. Restaurant KG
2571	1065	53.5427848903	10.0269079871	Hamburg	20097	Hamburg, Amsinckstr/Grüner Dei	Amsinckstr. 73	+49 40 23686926	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/hamburg-amsinckstr-73	07:00 - 01:00	09:00 - 01:00	07:00 - 01:00	07:00 - 03:00	07:00 - 01:00	07:00 - 03:00	07:00 - 01:00	McDonald's Restaurant	Amend Restaurantbetrieb Amsinckstraße GmbH & Co. KG
2827	1345	51.0272067532	7.01500321291	Leverkusen	51377	Leverkusen, Stixchesstr. (Real	Stixchesstr. 123 (Real)	+49 214 2027497	False	False	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/leverkusen-stixchesstr-123-real	07:00 - 22:00	geschlossen	07:00 - 22:00	07:00 - 22:00	07:00 - 22:00	07:00 - 22:00	07:00 - 22:00	McDonald's Restaurant	Team H.M. GmbH & Co. KG
3083	1613	52.4696045457	13.4421830082	Berlin	12055	Berlin, S-Bahnhof Neukölln	Saalestr. 83	+49 30 63227978	False	False	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/berlin-saalestr-83	11:00 - 01:00	11:00 - 01:00	11:00 - 01:00	11:00 - 03:00	11:00 - 01:00	11:00 - 03:00	11:00 - 01:00	McDonald's Restaurant	MaKS 1 Food GmbH
12	20	51.1941588687	6.43601013908	Mönchengladbach	41061	Mönchengladbach, Hindenburg	Hindenburgstr. 65	+49 2161 182222	False	False	False	True	True	False	True	None	None	https://www.mcdonalds.de/restaurant/moenchengladbach-hindenburgstr-65	09:00 - 22:00	10:00 - 09:00	09:00 - 22:00	08:00 - 02:00	09:00 - 22:00	08:00 - 02:00	09:00 - 22:00	McDonald's Restaurant	Refro KG
268	410	52.3333275453	9.41378949621	Barsinghausen	30890	Barsinghausen, Truckstop (A2)	Kronskamp 1	+49 5105 514353	True	True	True	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/barsinghausen-kronskamp-1	24h	24h	24h	24h	24h	24h	24h	McDonald's Restaurant	McDonald's Deutschland LLC
524	693	50.1162626896	7.60005118861	Pfalzfeld	56291	Pfalzfeld, A 61	In der Scheib	+49 6746 9693	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/pfalzfeld-in-der-scheib	07:00 - 00:00	08:00 - 00:00	07:00 - 00:00	07:00 - 01:00	07:00 - 00:00	07:00 - 01:00	07:00 - 00:00	McDonald's Restaurant	Michael Gollor
780	983	49.5505040689	8.45034664989	Mannheim	68307	Mannheim, Viernheimer Weg	Viernheimer Weg 23	+49 621 7897672	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/mannheim-viernheimer-weg-23	07:00 - 02:00	09:00 - 02:00	07:00 - 02:00	07:00 - 05:00	07:00 - 02:00	07:00 - 05:00	07:00 - 02:00	McDonald's Restaurant	B. Kalhorifar Systemgastronomie e.K.
2572	1066	47.8286481926	11.9031853843	Irschenberg	83737	Irschenberg, Wendling	Wendling 13	+49 8025 997390	True	True	True	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/irschenberg-wendling-13	24h	24h	24h	24h	24h	24h	24h	McDonald's Restaurant	Heinritzi GmbH & Co. Restaurant KG
2828	1346	53.0656927614	8.77051506402	Bremen	28259	Bremen, Duckwitzstr. (Real;)	Duckwitzstr. 55 (Real)	+49 421 2441345	False	False	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/bremen-duckwitzstr-55-real	09:00 - 21:00	geschlossen	09:00 - 21:00	09:00 - 21:00	09:00 - 21:00	09:00 - 21:00	09:00 - 21:00	McDonald's Restaurant	BOH Bremen Gastro e.K.
3084	1614	47.813401208	9.63596042161	Weingarten	88250	Weingarten, Argonnenstr.	Argonnenstr. 13	+49 751 56012836	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/weingarten-argonnenstr-13	07:00 - 01:00	08:00 - 01:00	07:00 - 01:00	07:00 - 03:00	07:00 - 01:00	07:00 - 03:00	07:00 - 01:00	McDonald's Restaurant	Andreas Fehr KG
13	21	48.1397885029	11.5028318165	München	80687	München, Fürstenrieder Str.	Fürstenrieder Str. 26	+49 89 5468260	False	False	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/muenchen-fuerstenrieder-str-26	07:00 - 02:00	07:00 - 02:00	07:00 - 03:00	07:00 - 03:00	07:00 - 02:00	07:00 - 03:00	07:00 - 02:00	McDonald's Restaurant	Firma Sabine Weber-Reisert Betriebsverpachtung
269	411	47.576297339	7.79635299395	Rheinfelden	79618	Rheinfelden, Grossmattstr.	Grossmattstr. 2	+49 7623 7416502	False	True	False	True	True	False	True	None	None	https://www.mcdonalds.de/restaurant/rheinfelden-grossmattstr-2	08:00 - 00:00	09:00 - 00:00	08:00 - 00:00	08:00 - 02:00	08:00 - 00:00	08:00 - 02:00	08:00 - 00:00	McDonald's Restaurant	Thomas Sieberer Familien Restaurant KG
525	694	50.5655401627	7.52687927438	Willroth	56594	Willroth, Raiffeisenstr. 17 A	Raiffeisenstr. 17a	+49 2687 929299	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/willroth-raiffeisenstr-17a	09:00 - 00:30	09:00 - 00:30	09:00 - 00:30	09:00 - 03:00	09:00 - 00:30	09:00 - 03:00	09:00 - 00:30	McDonald's Restaurant	Modo KG
781	984	49.2855958314	6.78490524521	Bous	66359	Bous, Saarbrückerstr.	Saarbrücker Str. 213	+49 6834 770003	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/bous-saarbruecker-str-213	07:00 - 01:00	09:00 - 01:00	07:00 - 01:00	07:00 - 04:00	07:00 - 01:00	07:00 - 04:00	07:00 - 01:00	McDonald's Restaurant	Stotzem Food Service GmbH
2573	1070	49.6223894897	9.66803025864	Tauberbischofsheim	97941	Tauberbischofsheim, Mergenthei	Mergentheimer Straße 8	+49 9341 600812	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/tauberbischofsheim-mergentheimer-strasse-8	09:00 - 00:00	09:00 - 00:00	09:00 - 00:00	09:00 - 01:00	09:00 - 00:00	09:00 - 01:00	09:00 - 00:00	McDonald's Restaurant	Peter Bohnet Restaurantbetriebe e.K.
2829	1347	51.569193708	7.6735537195	Kamen	59174	Kamen, Kamen Karree	Kamen Karree 7	+49 2307 279190	False	True	False	True	True	False	True	None	None	https://www.mcdonalds.de/restaurant/kamen-kamen-karree-7	07:00 - 03:00	07:00 - 03:00	07:00 - 06:00	06:00 - 08:00	07:00 - 03:00	08:00 - 07:00	07:00 - 03:00	McDonald's Restaurant	Kirsch Ost KG
3085	1615	48.0438667959	10.6223322574	Türkheim	86842	Türkheim, Schützenstr.	Schützenstr. 2	+49 8245 9049738	False	True	False	True	True	False	True	None	None	https://www.mcdonalds.de/restaurant/tuerkheim-schuetzenstr-2	08:00 - 00:00	08:00 - 00:00	08:00 - 00:00	08:00 - 02:00	08:00 - 00:00	09:00 - 02:00	08:00 - 00:00	McDonald's Restaurant	Kielhorn Ungerhausen KG
270	412	49.3386881197	8.15984811348	Neustadt an der Weinstraße	67433	Neustadt, Chemnitzer Str.	Chemnitzer Str. 50	+49 6321 12200	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/neustadt-ad-weinstrasse-chemnitzer-str-50	07:00 - 01:00	08:00 - 01:00	07:00 - 01:00	07:00 - 02:00	07:00 - 01:00	07:00 - 02:00	07:00 - 01:00	McDonald's Restaurant	Mathew Westerhorstmann
526	695	50.8899727107	11.8722170556	Hermsdorf	07629	Hermsdorf, Holzland Autohof (A	Kraftsdorfer Str. 1	+49 36601 80099	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/hermsdorf-kraftsdorfer-str-1	07:00 - 23:00	09:00 - 23:00	07:00 - 23:00	07:00 - 01:00	07:00 - 23:00	07:00 - 00:00	07:00 - 23:00	McDonald's Restaurant	Willy Dany Restaurantbetriebsgesellschaft mbH & Co. Service KG
782	985	53.0117881438	8.70224846131	Stuhr	28816	Stuhr, Am Schwarzen Moor	Am Schwarzen Moor 3	+49 4206 298892	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/stuhr-am-schwarzen-moor-3	07:00 - 00:00	08:00 - 00:00	07:00 - 00:00	07:00 - 01:00	07:00 - 00:00	07:00 - 01:00	07:00 - 00:00	McDonald's Restaurant	O.H. Systemgastronomie GmbH
2574	1071	50.9429071596	7.29737203854	Overath	51491	Overath, Burghof	Burghof 4	+49 2206 866978	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/overath-burghof-4	07:00 - 02:00	08:00 - 02:00	07:00 - 02:00	07:00 - 05:00	07:00 - 02:00	07:00 - 05:00	07:00 - 02:00	McDonald's Restaurant	TGW Systemgastronomie GmbH
2830	1348	49.0108073904	12.1011688948	Regensburg	93053	Regensburg, Regensburg Arcaden	Friedenstr. 23 (Regensburg Arcaden)	+49 941 5676809	False	False	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/regensburg-friedenstr-23-regensburg-arcaden	09:00 - 21:00	10:00 - 21:00	09:00 - 21:00	09:00 - 00:00	09:00 - 21:00	09:00 - 00:00	09:00 - 21:00	McDonald's Restaurant	Frank Mosher Restaurants e.K.
3086	1616	48.406978284	10.9525981741	Friedberg	86316	Derching, Mühlhauser Str.	Winterbruckenweg 55	+49 821 602854	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/friedberg-winterbruckenweg-55	06:00 - 01:00	06:00 - 01:00	06:00 - 01:00	06:00 - 05:00	06:00 - 01:00	06:00 - 05:00	06:00 - 01:00	McDonald's Restaurant	Hendrikx Jun. Systemgastronomie e.K.
15	23	51.2189674956	6.78402056946	Düsseldorf	40210	Düsseldorf, Graf-Adolf-Str.	Graf-Adolf-Str. 56	+49 211 356682	True	False	True	True	True	False	True	None	None	https://www.mcdonalds.de/restaurant/duesseldorf-graf-adolf-str-56	24h	24h	24h	24h	24h	24h	24h	McDonald's Restaurant	CFR Kommanditgesellschaft
271	413	49.1427229829	10.0480526107	Crailsheim	74564	Crailsheim	Haller Str. 94	+49 7951 27009	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/crailsheim-haller-str-94	09:00 - 00:00	09:00 - 00:00	09:00 - 00:00	09:00 - 03:00	09:00 - 00:00	09:00 - 03:00	09:00 - 00:00	McDonald's Restaurant	Systemgastronomie Sven Strohmayer e.K.
527	696	47.8862841395	11.6892579571	Holzkirchen	83607	Holzkirchen, Heingkammerstr. 2	Heignkamerstr. 2	+49 8024 91925	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/holzkirchen-heignkamerstr-2	08:00 - 01:00	08:00 - 00:00	08:00 - 01:00	08:00 - 02:00	08:00 - 01:00	08:00 - 02:00	08:00 - 01:00	McDonald's Restaurant	Heinritzi GmbH & Co. Restaurant KG
